32992.0000  4.1211E+10
32992.5000  3.8317E+10
32993.0000  3.5752E+10
32993.5000  3.5404E+10
32994.0000  4.5475E+10
32994.5000  6.9640E+10
32995.0000  8.4170E+10
32995.5000  7.6300E+10
32996.0000  7.3923E+10
32996.5000  6.8454E+10
32997.0000  6.5462E+10
32997.5000  6.0474E+10
32998.0000  5.9255E+10
32998.5000  5.4520E+10
32999.0000  5.1458E+10
32999.5000  4.7750E+10
33000.0000  4.4395E+10
33000.5000  4.1435E+10
33001.0000  3.8841E+10
33001.5000  3.6352E+10
33002.0000  3.5508E+10
33002.5000  3.3477E+10
33003.0000  3.2078E+10
33003.5000  3.8920E+10
33004.0000  3.8798E+10
33004.5000  3.6400E+10
33005.0000  3.4109E+10
33005.5000  3.2283E+10
33006.0000  3.0714E+10
33006.5000  3.1171E+10
33007.0000  3.9129E+10
33007.5000  3.7221E+10
33008.0000  3.8871E+10
33008.5000  3.6571E+10
33009.0000  3.4555E+10
33009.5000  3.2674E+10
33010.0000  3.1319E+10
33010.5000  2.9829E+10
33011.0000  3.6347E+10
33011.5000  5.5615E+10
33012.0000  5.3113E+10
33012.5000  5.0896E+10
33013.0000  5.0946E+10
33013.5000  4.7017E+10
33014.0000  4.3746E+10
33014.5000  4.0587E+10
33015.0000  3.7792E+10
33015.5000  3.7814E+10
33016.0000  3.5525E+10
33016.5000  3.3366E+10
33017.0000  3.2086E+10
33017.5000  3.2762E+10
33018.0000  3.0881E+10
33018.5000  2.9505E+10
33019.0000  2.9389E+10
33019.5000  3.1723E+10
33020.0000  3.0408E+10
33020.5000  2.8544E+10
33021.0000  2.6942E+10
33021.5000  2.5790E+10
33022.0000  2.5064E+10
33022.5000  3.0226E+10
33023.0000  3.1080E+10
33023.5000  2.9660E+10
33024.0000  2.8228E+10
33024.5000  2.6555E+10
33025.0000  2.5790E+10
33025.5000  2.5169E+10
33026.0000  4.1026E+10
33026.5000  4.1240E+10
33027.0000  5.2550E+10
33027.5000  6.1589E+10
33028.0000  8.4765E+10
33028.5000  1.5104E+11
33029.0000  1.3301E+11
33029.5000  1.1704E+11
33030.0000  1.0386E+11
33030.5000  9.3310E+10
33031.0000  8.4373E+10
33031.5000  7.6413E+10
33032.0000  8.4114E+10
33032.5000  8.3961E+10
33033.0000  8.1843E+10
33033.5000  7.4397E+10
33034.0000  6.8939E+10
33034.5000  7.2523E+10
33035.0000  1.0191E+11
33035.5000  2.3080E+11
33036.0000  2.6462E+11
33036.5000  2.6690E+11
33037.0000  2.5035E+11
33037.5000  2.2057E+11
33038.0000  1.9241E+11
33038.5000  1.6613E+11
33039.0000  1.4562E+11
33039.5000  1.2726E+11
33040.0000  1.1763E+11
33040.5000  1.0428E+11
33041.0000  9.3213E+10
33041.5000  8.4758E+10
33042.0000  8.0759E+10
33042.5000  7.3480E+10
33043.0000  6.8011E+10
33043.5000  6.1986E+10
33044.0000  5.7031E+10
33044.5000  5.2687E+10
33045.0000  4.8703E+10
33045.5000  4.5212E+10
33046.0000  4.2057E+10
33046.5000  4.0825E+10
33047.0000  4.1256E+10
33047.5000  3.8725E+10
33048.0000  3.6334E+10
33048.5000  3.3909E+10
33049.0000  3.1783E+10
33049.5000  3.0029E+10
33050.0000  2.8872E+10
33050.5000  2.7535E+10
33051.0000  2.6404E+10
33051.5000  2.4913E+10
33052.0000  2.3546E+10
33052.5000  2.2731E+10
33053.0000  2.2077E+10
33053.5000  2.1906E+10
33054.0000  2.1266E+10
33054.5000  2.0276E+10
33055.0000  1.9508E+10
33055.5000  1.8893E+10
33056.0000  1.8577E+10
33056.5000  1.7808E+10
33057.0000  1.7163E+10
33057.5000  1.6451E+10
33058.0000  1.6631E+10
33058.5000  1.6245E+10
33059.0000  1.6403E+10
33059.5000  1.6135E+10
33060.0000  1.9815E+10
33060.5000  2.1455E+10
33061.0000  2.5755E+10
33061.5000  7.8240E+10
33062.0000  7.2429E+10
33062.5000  6.7719E+10
33063.0000  6.2653E+10
33063.5000  6.8806E+10
33064.0000  7.1839E+10
33064.5000  7.0219E+10
33065.0000  6.6867E+10
33065.5000  6.1182E+10
33066.0000  5.7227E+10
33066.5000  5.4136E+10
33067.0000  5.1081E+10
33067.5000  4.8066E+10
33068.0000  4.6050E+10
33068.5000  4.3317E+10
33069.0000  4.1351E+10
33069.5000  3.9061E+10
33070.0000  3.6550E+10
33070.5000  3.4100E+10
33071.0000  3.1881E+10
33071.5000  2.9900E+10
33072.0000  2.8140E+10
33072.5000  2.6990E+10
33073.0000  2.6316E+10
33073.5000  2.5011E+10
33074.0000  2.4016E+10
33074.5000  2.7217E+10
33075.0000  3.2498E+10
33075.5000  3.1272E+10
33076.0000  3.0090E+10
33076.5000  2.8602E+10
33077.0000  2.7331E+10
33077.5000  2.6074E+10
33078.0000  2.5159E+10
33078.5000  2.4244E+10
33079.0000  2.4114E+10
33079.5000  2.3426E+10
33080.0000  2.2817E+10
33080.5000  2.1786E+10
33081.0000  2.1117E+10
33081.5000  2.0733E+10
33082.0000  2.0862E+10
33082.5000  1.9970E+10
33083.0000  2.0361E+10
33083.5000  1.9676E+10
33084.0000  1.9019E+10
33084.5000  1.8387E+10
33085.0000  1.8310E+10
33085.5000  1.8088E+10
33086.0000  1.7851E+10
33086.5000  1.7776E+10
33087.0000  1.7892E+10
33087.5000  1.7194E+10
33088.0000  1.6889E+10
33088.5000  1.6260E+10
33089.0000  1.5955E+10
33089.5000  1.5608E+10
33090.0000  1.5795E+10
33090.5000  1.5877E+10
33091.0000  1.6766E+10
33091.5000  1.6560E+10
33092.0000  1.5919E+10
33092.5000  1.5722E+10
33093.0000  1.6601E+10
33093.5000  1.5981E+10
33094.0000  1.5258E+10
33094.5000  1.4583E+10
33095.0000  1.5942E+10
33095.5000  1.8116E+10
33096.0000  3.7914E+10
33096.5000  3.8797E+10
33097.0000  3.7981E+10
33097.5000  3.6169E+10
33098.0000  3.5169E+10
33098.5000  3.3676E+10
33099.0000  3.2923E+10
33099.5000  3.2162E+10
33100.0000  3.1779E+10
33100.5000  2.9793E+10
33101.0000  2.7975E+10
33101.5000  2.6451E+10
33102.0000  3.7947E+10
33102.5000  3.9300E+10
33103.0000  4.0706E+10
33103.5000  4.9495E+10
33104.0000  6.4968E+10
33104.5000  6.2410E+10
33105.0000  6.4064E+10
33105.5000  5.8747E+10
33106.0000  5.5874E+10
33106.5000  5.1858E+10
33107.0000  4.8537E+10
33107.5000  4.6421E+10
33108.0000  4.9521E+10
33108.5000  4.6227E+10
33109.0000  4.4203E+10
33109.5000  4.1927E+10
33110.0000  4.0288E+10
33110.5000  3.9601E+10
33111.0000  5.0015E+10
33111.5000  4.6977E+10
33112.0000  4.3920E+10
33112.5000  4.1126E+10
33113.0000  4.1938E+10
33113.5000  4.2636E+10
33114.0000  4.0716E+10
33114.5000  3.8328E+10
33115.0000  3.7732E+10
33115.5000  3.6172E+10
33116.0000  3.4969E+10
33116.5000  3.3390E+10
33117.0000  3.2403E+10
33117.5000  3.0966E+10
33118.0000  3.0770E+10
33118.5000  2.9815E+10
33119.0000  2.8995E+10
33119.5000  2.7666E+10
33120.0000  2.7031E+10
33120.5000  2.6431E+10
33121.0000  2.6837E+10
33121.5000  2.6019E+10
33122.0000  3.3348E+10
33122.5000  3.3159E+10
33123.0000  3.8280E+10
33123.5000  3.6089E+10
33124.0000  3.8142E+10
33124.5000  5.0766E+10
33125.0000  6.1053E+10
33125.5000  8.8095E+10
33126.0000  1.0410E+11
33126.5000  9.7919E+10
33127.0000  8.8271E+10
33127.5000  8.0729E+10
33128.0000  7.3554E+10
33128.5000  6.7265E+10
33129.0000  6.5157E+10
33129.5000  6.0629E+10
33130.0000  6.6707E+10
33130.5000  7.6440E+10
33131.0000  9.2357E+10
33131.5000  8.7006E+10
33132.0000  7.9644E+10
33132.5000  7.3307E+10
33133.0000  6.8071E+10
33133.5000  6.2110E+10
33134.0000  5.7269E+10
33134.5000  5.3241E+10
33135.0000  4.9563E+10
33135.5000  4.5867E+10
33136.0000  4.3405E+10
33136.5000  4.0573E+10
33137.0000  3.8812E+10
33137.5000  4.3559E+10
33138.0000  4.7766E+10
33138.5000  4.7698E+10
33139.0000  4.5787E+10
33139.5000  4.3052E+10
33140.0000  4.0468E+10
33140.5000  3.8668E+10
33141.0000  3.6751E+10
33141.5000  3.4629E+10
33142.0000  3.3211E+10
33142.5000  3.1339E+10
33143.0000  2.9837E+10
33143.5000  2.8790E+10
33144.0000  2.8801E+10
33144.5000  2.8150E+10
33145.0000  2.8150E+10
33145.5000  2.7013E+10
33146.0000  2.6095E+10
33146.5000  2.4769E+10
33147.0000  2.3642E+10
33147.5000  2.3713E+10
33148.0000  2.3340E+10
33148.5000  3.3093E+10
33149.0000  3.8865E+10
33149.5000  3.8456E+10
33150.0000  4.2652E+10
33150.5000  6.4151E+10
33151.0000  7.5443E+10
33151.5000  1.2027E+11
33152.0000  1.3682E+11
33152.5000  1.2286E+11
33153.0000  1.1069E+11
33153.5000  9.8886E+10
33154.0000  8.9305E+10
33154.5000  8.0284E+10
33155.0000  7.2763E+10
33155.5000  6.6381E+10
33156.0000  6.1394E+10
33156.5000  5.6258E+10
33157.0000  5.1821E+10
33157.5000  4.7886E+10
33158.0000  4.4383E+10
33158.5000  4.2505E+10
33159.0000  4.0869E+10
33159.5000  3.7997E+10
33160.0000  3.5634E+10
33160.5000  3.3370E+10
33161.0000  3.1617E+10
33161.5000  2.9769E+10
33162.0000  2.8461E+10
33162.5000  3.9436E+10
33163.0000  6.2705E+10
33163.5000  6.1826E+10
33164.0000  5.9131E+10
33164.5000  5.5898E+10
33165.0000  5.4918E+10
33165.5000  5.1361E+10
33166.0000  4.8039E+10
33166.5000  4.4659E+10
33167.0000  4.1571E+10
33167.5000  3.8702E+10
33168.0000  3.6289E+10
33168.5000  3.8342E+10
33169.0000  5.3698E+10
33169.5000  5.6035E+10
33170.0000  5.4195E+10
33170.5000  5.9838E+10
33171.0000  8.6198E+10
33171.5000  9.2852E+10
33172.0000  9.0248E+10
33172.5000  8.3585E+10
33173.0000  7.6335E+10
33173.5000  6.9274E+10
33174.0000  6.3061E+10
33174.5000  5.8399E+10
33175.0000  5.9051E+10
33175.5000  6.7397E+10
33176.0000  6.5222E+10
33176.5000  6.3271E+10
33177.0000  7.1347E+10
33177.5000  7.0465E+10
33178.0000  6.6662E+10
33178.5000  6.1093E+10
33179.0000  5.6313E+10
33179.5000  5.2632E+10
33180.0000  4.9170E+10
33180.5000  4.6075E+10
33181.0000  4.3840E+10
33181.5000  4.1073E+10
33182.0000  3.9234E+10
33182.5000  3.7245E+10
33183.0000  3.4866E+10
33183.5000  3.2735E+10
33184.0000  3.0772E+10
33184.5000  2.8972E+10
33185.0000  2.7410E+10
33185.5000  2.6434E+10
33186.0000  2.5424E+10
33186.5000  2.4527E+10
33187.0000  2.3424E+10
33187.5000  2.2323E+10
33188.0000  2.1312E+10
33188.5000  2.0470E+10
33189.0000  1.9732E+10
33189.5000  1.9052E+10
33190.0000  1.8644E+10
33190.5000  1.8077E+10
33191.0000  1.7798E+10
33191.5000  1.9578E+10
33192.0000  2.8220E+10
33192.5000  3.2327E+10
33193.0000  3.2310E+10
33193.5000  3.0346E+10
33194.0000  2.9290E+10
33194.5000  2.9833E+10
33195.0000  2.9814E+10
33195.5000  2.9300E+10
33196.0000  2.8562E+10
33196.5000  2.7145E+10
33197.0000  2.5707E+10
33197.5000  2.4546E+10
33198.0000  2.3502E+10
33198.5000  2.2333E+10
33199.0000  2.1204E+10
33199.5000  2.0891E+10
33200.0000  1.9999E+10
33200.5000  1.9193E+10
33201.0000  1.8518E+10
33201.5000  1.9547E+10
33202.0000  2.0396E+10
33202.5000  1.9469E+10
33203.0000  1.8884E+10
33203.5000  2.0021E+10
33204.0000  4.9090E+10
33204.5000  4.9068E+10
33205.0000  4.6475E+10
33205.5000  4.3017E+10
33206.0000  4.0082E+10
33206.5000  3.7535E+10
33207.0000  3.5836E+10
33207.5000  3.3515E+10
33208.0000  3.1511E+10
33208.5000  2.9603E+10
33209.0000  2.7907E+10
33209.5000  2.6385E+10
33210.0000  2.4934E+10
33210.5000  2.4225E+10
33211.0000  2.5258E+10
33211.5000  4.0097E+10
33212.0000  4.0851E+10
33212.5000  5.0334E+10
33213.0000  4.7744E+10
33213.5000  4.4121E+10
33214.0000  4.1143E+10
33214.5000  3.8691E+10
33215.0000  4.4164E+10
33215.5000  7.2882E+10
33216.0000  8.7835E+10
33216.5000  7.9698E+10
33217.0000  7.1979E+10
33217.5000  6.5322E+10
33218.0000  5.9547E+10
33218.5000  5.4506E+10
33219.0000  5.0078E+10
33219.5000  4.6169E+10
33220.0000  4.2701E+10
33220.5000  3.9610E+10
33221.0000  3.7439E+10
33221.5000  3.5406E+10
33222.0000  3.3062E+10
33222.5000  3.0945E+10
33223.0000  2.9042E+10
33223.5000  2.7292E+10
33224.0000  2.5696E+10
33224.5000  2.4250E+10
33225.0000  2.2910E+10
33225.5000  2.1694E+10
33226.0000  2.0562E+10
33226.5000  1.9511E+10
33227.0000  1.8541E+10
33227.5000  1.7664E+10
33228.0000  1.8600E+10
33228.5000  3.5372E+10
33229.0000  4.0823E+10
33229.5000  4.8793E+10
33230.0000  5.1285E+10
33230.5000  4.7621E+10
33231.0000  4.4016E+10
33231.5000  4.0793E+10
33232.0000  3.7910E+10
33232.5000  3.5367E+10
33233.0000  3.3127E+10
33233.5000  3.6484E+10
33234.0000  5.2527E+10
33234.5000  7.6820E+10
33235.0000  7.2937E+10
33235.5000  6.6251E+10
33236.0000  6.2674E+10
33236.5000  8.3646E+10
33237.0000  1.0523E+11
33237.5000  1.0196E+11
33238.0000  1.0466E+11
33238.0035  1.0466E+11
